# Episodes, Rewards
0.0,-5.4
1.0,-5.6
2.0,-5.3
3.0,-5.5
4.0,-6.4
5.0,-6.0
6.0,-5.7
7.0,-5.7
8.0,-6.6000000000000005
9.0,-5.1
10.0,-5.5
11.0,-5.4
12.0,-5.4
13.0,-5.8
14.0,-5.4
15.0,-5.1
16.0,-5.1
17.0,-5.1
18.0,-6.1
19.0,-5.3
20.0,-6.1
21.0,-5.6
22.0,-6.2
23.0,-7.0
24.0,-5.5
25.0,-5.1
26.0,-5.2
27.0,-5.6
28.0,-6.0
29.0,-7.1000000000000005
30.0,-5.3
31.0,-5.5
32.0,-5.5
33.0,-6.2
34.0,-6.1
35.0,-6.2
36.0,-5.2
37.0,-5.5
38.0,-5.4
39.0,-5.3
40.0,-5.3
41.0,-5.2
42.0,-5.3
43.0,-5.3
44.0,-5.1
45.0,-5.2
46.0,-6.3
47.0,-5.7
48.0,-5.4
49.0,-5.7
50.0,-5.8
51.0,-7.300000000000001
52.0,-5.2
53.0,-5.5
54.0,-5.2
55.0,-5.5
56.0,-5.6
57.0,-7.1000000000000005
58.0,-5.4
59.0,-5.9
60.0,-6.9
61.0,-5.4
62.0,-5.7
63.0,-6.1
64.0,-5.2
65.0,-6.2
66.0,-5.4
67.0,-5.5
68.0,-5.8
69.0,-5.1
70.0,0.20000000000000007
71.0,-6.4
72.0,-7.0
73.0,-5.8
74.0,-5.6
75.0,-5.1
76.0,-5.4
77.0,-7.700000000000001
78.0,-5.3
79.0,-5.3
80.0,-5.4
81.0,-5.5
82.0,-5.3
83.0,-5.2
84.0,-6.2
85.0,-6.2
86.0,-5.1
87.0,-5.1
88.0,-5.3
89.0,-5.4
90.0,-6.1
91.0,-5.5
92.0,-5.2
93.0,-7.800000000000001
94.0,-5.4
95.0,-5.8
96.0,-5.8
97.0,-5.1
98.0,-5.4
99.0,-6.9
100.0,-5.3
101.0,-5.7
102.0,-6.9
103.0,-6.4
104.0,-6.2
105.0,-6.5
106.0,-2.2000000000000015
107.0,-5.2
108.0,-5.9
109.0,-6.4
110.0,-5.4
111.0,-5.6
112.0,-6.2
113.0,-5.3
114.0,-5.4
115.0,-5.3
116.0,-5.5
117.0,-5.1
118.0,-5.1
119.0,-6.4
120.0,-5.1
121.0,-5.4
122.0,-5.2
123.0,-5.5
124.0,-5.2
125.0,-5.1
126.0,-5.1
127.0,-5.2
128.0,-5.5
129.0,-5.7
130.0,-0.9000000000000006
131.0,-5.1
132.0,-5.3
133.0,-5.1
134.0,-6.1
135.0,-5.6
136.0,-5.3
137.0,-5.9
138.0,-5.7
139.0,-5.6
140.0,-5.4
141.0,-5.2
142.0,-5.5
143.0,-6.6000000000000005
144.0,-5.4
145.0,-5.1
146.0,-5.4
147.0,-6.1
148.0,-5.7
149.0,-5.9
150.0,-6.2
151.0,-6.5
152.0,-5.1
153.0,-5.7
154.0,-5.3
155.0,-6.7
156.0,-6.5
157.0,-6.7
158.0,-5.4
159.0,-5.4
160.0,-5.2
161.0,-5.8
162.0,-6.5
163.0,-6.800000000000001
164.0,-5.3
165.0,-5.1
166.0,-7.500000000000001
167.0,-5.4
168.0,-5.8
169.0,-6.4
170.0,-6.9
171.0,-5.2
172.0,-5.4
173.0,-5.9
174.0,-5.7
175.0,-6.0
176.0,-5.2
177.0,-5.1
178.0,-6.9
179.0,-5.1
180.0,-6.1
181.0,-6.0
182.0,-6.2
183.0,-6.2
184.0,-6.5
185.0,-6.0
186.0,-5.3
187.0,-6.0
188.0,-5.1
189.0,-5.7
190.0,-5.6
191.0,-5.1
192.0,-6.0
193.0,-6.0
194.0,-5.6
195.0,-5.3
196.0,-5.1
197.0,-5.1
198.0,-7.1000000000000005
199.0,-5.9
