# Episodes, Rewards
0.0,-1.14
1.0,-1.4600000000000002
2.0,-1.29
3.0,-1.6700000000000004
4.0,-1.4000000000000001
5.0,-1.08
6.0,-1.0000000000000007
7.0,-1.5300000000000002
8.0,-1.5200000000000002
9.0,-1.9900000000000007
10.0,-1.1
11.0,-1.23
12.0,-1.8400000000000005
13.0,-1.18
14.0,-1.28
15.0,-1.9400000000000006
16.0,-1.4300000000000002
17.0,-1.28
18.0,-1.4800000000000002
19.0,-1.35
20.0,-1.09
21.0,-1.18
22.0,-1.8100000000000005
23.0,-1.26
24.0,-1.25
25.0,-1.4500000000000002
26.0,-1.4300000000000002
27.0,-1.21
28.0,-1.1199999999999999
29.0,-1.14
30.0,-1.26
31.0,-1.25
32.0,-1.5200000000000002
33.0,-1.0000000000000007
34.0,-1.17
35.0,-1.32
36.0,-1.1
37.0,-1.8900000000000006
38.0,-1.21
39.0,-1.36
40.0,-1.2
41.0,-1.0000000000000007
42.0,-1.6600000000000004
43.0,-1.3900000000000001
44.0,-1.7700000000000005
45.0,-1.4700000000000002
46.0,-1.6100000000000003
47.0,-1.16
48.0,-1.2
49.0,-1.22
50.0,-1.17
51.0,-1.7000000000000004
52.0,-1.19
53.0,-1.7900000000000005
54.0,-1.36
55.0,-1.29
56.0,-1.18
57.0,-1.6900000000000004
58.0,-1.21
59.0,-1.18
60.0,-1.4400000000000002
61.0,-1.4400000000000002
62.0,-1.37
63.0,-1.15
64.0,-1.33
65.0,-1.4300000000000002
66.0,-1.18
67.0,-1.34
68.0,-1.3900000000000001
69.0,-1.1099999999999999
70.0,-1.6400000000000003
71.0,-1.0000000000000007
72.0,-1.0000000000000007
73.0,-1.35
74.0,-1.4100000000000001
75.0,-1.29
76.0,-1.22
77.0,-1.22
78.0,-1.6100000000000003
79.0,-1.7200000000000004
80.0,-1.7400000000000004
81.0,-1.37
82.0,-1.6700000000000004
83.0,-1.4200000000000002
84.0,-1.4000000000000001
85.0,0.25999999999999956
86.0,-1.26
87.0,-1.6100000000000003
88.0,-1.21
89.0,-1.08
90.0,-1.4500000000000002
91.0,-1.6000000000000003
92.0,-1.4200000000000002
93.0,-1.36
94.0,-1.7200000000000004
95.0,-1.28
96.0,-1.08
97.0,-1.15
98.0,-1.3900000000000001
99.0,-1.33
100.0,-1.1199999999999999
101.0,-1.24
102.0,-1.4400000000000002
103.0,-1.7500000000000004
104.0,-1.3800000000000001
105.0,-1.37
106.0,-1.22
107.0,-1.33
108.0,-1.5400000000000003
109.0,-1.9800000000000006
110.0,-1.27
111.0,-1.2
112.0,-1.32
113.0,-1.23
114.0,-1.6000000000000003
115.0,-1.7100000000000004
116.0,-1.32
117.0,-1.08
118.0,-1.8200000000000005
119.0,-1.31
120.0,-1.5300000000000002
121.0,-1.23
122.0,-1.17
123.0,-1.3800000000000001
124.0,-1.28
125.0,-1.13
126.0,-1.1199999999999999
127.0,-1.25
128.0,-1.5200000000000002
