# Episodes, Rewards
0.0,-1.0180794701986755
1.0,-1.0834343434343434
2.0,-1.1041975308641976
3.0,-1.200227272727273
4.0,-1.248125
5.0,-1.240689655172414
6.0,-1.3726315789473686
7.0,-1.3361904761904764
8.0,-1.342666666666667
9.0,-1.1684615384615389
10.0,-1.0731250000000003
11.0,-1.0731250000000003
12.0,-1.2288888888888891
13.0,-1.1684615384615389
14.0,-1.0565
15.0,-1.1557142857142861
16.0,-1.1968750000000004
17.0,-1.0923076923076926
18.0,-1.2412
19.0,-1.1188888888888893
20.0,-1.3205263157894738
21.0,-1.1968750000000004
22.0,-1.0682352941176474
23.0,-1.210666666666667
24.0,-1.3204545454545455
25.0,-1.3204545454545455
26.0,-1.1264705882352946
27.0,-1.1845454545454546
28.0,-1.1851851851851851
29.0,-0.629423076923077
30.0,-0.013148148148148213
31.0,0.11779816513761467
32.0,0.5206837606837607
33.0,0.6252343749999999
34.0,0.6246616541353383
35.0,0.8162499999999999
36.0,0.6671969696969696
37.0,0.3149450549450549
38.0,0.573888888888889
39.0,0.7703092783505155
40.0,0.8225
41.0,0.22455223880597017
42.0,0.6267619047619047
43.0,0.8095283018867924
44.0,0.8697560975609754
45.0,0.7009448818897638
46.0,0.6924324324324326
47.0,0.7652631578947369
48.0,0.7865486725663716
49.0,0.8686065573770491
50.0,0.8243382352941178
51.0,0.8254761904761903
52.0,0.8647619047619046
53.0,0.22964285714285712
54.0,0.2622033898305085
55.0,0.6251315789473683
56.0,0.7685227272727272
57.0,0.8392079207920793
58.0,0.8252173913043478
59.0,0.835187969924812
60.0,0.8502255639097746
61.0,0.814621848739496
62.0,0.8172519083969465
63.0,0.7986363636363637
64.0,0.8829166666666666
65.0,0.8465384615384615
66.0,0.8452713178294573
67.0,0.803560606060606
68.0,0.8426086956521737
69.0,0.7840799999999998
70.0,0.8129661016949151
71.0,0.7666964285714286
72.0,0.7670370370370369
73.0,0.7622727272727272
74.0,0.7721951219512194
75.0,0.8495833333333332
76.0,0.8343801652892562
77.0,0.8172519083969465
78.0,0.8162499999999999
79.0,0.6856198347107438
80.0,0.648974358974359
81.0,0.7382608695652173
82.0,0.835
83.0,0.711271186440678
84.0,0.8927433628318584
85.0,0.7375000000000002
86.0,0.7750862068965517
87.0,0.8700000000000001
88.0,0.8783206106870229
89.0,0.8003846153846155
90.0,0.8411403508771929
91.0,0.8201503759398496
92.0,0.23743055555555553
93.0,0.5497196261682243
94.0,0.8604901960784314
95.0,0.8386290322580645
96.0,0.7488888888888888
97.0,0.6157692307692307
98.0,0.6289320388349514
99.0,0.658
100.0,0.7123809523809523
101.0,0.7621186440677966
102.0,0.7256488549618321
103.0,0.7645045045045046
104.0,0.7183333333333333
105.0,0.76
106.0,0.6746341463414633
107.0,0.6677669902912623
108.0,0.7534210526315789
109.0,0.7829166666666666
110.0,0.8413492063492065
111.0,0.7517355371900825
112.0,0.7282203389830509
113.0,0.7855555555555555
114.0,0.8047154471544714
115.0,0.8967521367521367
116.0,0.8870161290322581
117.0,0.8377777777777777
118.0,0.8194262295081965
119.0,0.7439999999999999
120.0,0.8096039603960397
121.0,0.7104504504504503
122.0,0.8545945945945947
123.0,0.8033858267716535
124.0,0.7599999999999999
125.0,0.8095283018867924
126.0,0.7709649122807017
127.0,0.8700917431192662
128.0,0.7508088235294117
129.0,0.8531818181818182
130.0,0.8730952380952381
131.0,0.8951612903225804
132.0,0.7884090909090908
133.0,0.8269291338582678
134.0,0.891782945736434
135.0,0.7682644628099173
136.0,0.8358196721311475
137.0,0.8129661016949153
138.0,0.8219469026548673
139.0,0.7759999999999999
140.0,0.8522131147540983
141.0,0.7579838709677419
142.0,0.839646017699115
143.0,0.854102564102564
144.0,0.8224999999999999
145.0,0.8030327868852459
146.0,0.8534959349593496
147.0,0.8879999999999999
148.0,0.8684558823529411
149.0,0.8187121212121211
150.0,0.8468644067796611
151.0,0.8311538461538462
152.0,0.8713636363636363
153.0,0.919274193548387
154.0,0.8243382352941178
155.0,0.8596093749999999
156.0,0.8860162601626015
157.0,0.9207142857142856
158.0,0.9146762589928058
159.0,0.6751515151515151
160.0,0.45892473118279553
161.0,0.6741414141414144
162.0,0.848785046728972
163.0,0.7770940170940172
164.0,0.9121739130434783
165.0,0.8112121212121212
166.0,0.9022764227642276
167.0,0.8926923076923077
168.0,0.9173426573426574
169.0,0.8683333333333333
170.0,0.8375
171.0,0.7682644628099173
172.0,0.8426086956521736
173.0,0.8399999999999999
174.0,0.8839669421487603
175.0,0.8283593749999999
176.0,0.8509090909090908
177.0,0.891782945736434
178.0,0.881268656716418
179.0,0.8390441176470587
180.0,0.8967521367521367
181.0,0.7851798561151079
182.0,0.8650420168067228
183.0,0.8482352941176471
184.0,0.8600000000000001
185.0,0.8311538461538462
186.0,0.8829166666666666
