# Episodes, Rewards
0.0,-3.6400000000000015
1.0,-1.12
2.0,-1.04
3.0,-1.0000000000000009
4.0,-2.080000000000002
5.0,-1.08
6.0,-1.04
7.0,-2.0
8.0,-1.6
9.0,-2.2800000000000002
10.0,-2.8000000000000025
11.0,-0.9600000000000011
12.0,-1.0
13.0,-1.16
14.0,-1.3599999999999999
15.0,-0.0800000000000003
16.0,-1.6
17.0,-2.16
18.0,-5.760000000000005
19.0,-1.3599999999999999
20.0,-2.12
21.0,-1.040000000000001
22.0,0.4
23.0,0.56
24.0,-2.220446049250313e-16
25.0,-2.320000000000002
26.0,-1.04
27.0,-1.040000000000001
28.0,-1.040000000000001
29.0,0.36
30.0,-0.2000000000000004
31.0,-1.7600000000000002
32.0,-1.12
33.0,-1.44
34.0,-2.120000000000002
35.0,-1.12
36.0,-1.24
37.0,-2.220446049250313e-16
38.0,-6.720000000000006
39.0,0.19999999999999984
40.0,-4.800000000000004
41.0,-0.4400000000000006
42.0,-1.0
43.0,-0.24000000000000044
44.0,-1.16
45.0,-1.44
46.0,-0.2000000000000004
47.0,-1.52
48.0,-1.6400000000000001
49.0,-1.08
50.0,-1.12
51.0,-0.7600000000000009
52.0,-1.56
53.0,-1.2
54.0,-1.48
55.0,0.76
56.0,-1.24
57.0,-2.0
58.0,0.44000000000000006
59.0,-1.6800000000000015
60.0,-1.5600000000000014
61.0,-2.04
62.0,-1.2
63.0,-1.08
64.0,0.8
65.0,-0.12000000000000033
66.0,-1.48
67.0,0.36
68.0,-2.24
69.0,-1.16
70.0,-1.04
71.0,-1.24
72.0,-1.6400000000000001
73.0,-1.4
74.0,-0.7200000000000009
75.0,-1.0
76.0,-1.2
77.0,-0.04000000000000026
78.0,-0.4400000000000006
79.0,-1.56
80.0,-0.6000000000000008
81.0,-5.720000000000005
82.0,-0.28000000000000047
83.0,-1.2
84.0,-0.8000000000000009
85.0,-1.3599999999999999
86.0,-2.0
87.0,-1.24
88.0,-0.6400000000000008
89.0,-1.28
90.0,-1.28
91.0,-1.2
92.0,-1.52
93.0,-1.2
94.0,-1.3599999999999999
95.0,0.11999999999999977
96.0,-1.08
97.0,-1.12
98.0,-1.08
99.0,-1.120000000000001
100.0,-1.08
101.0,-1.12
102.0,0.07999999999999974
103.0,0.07999999999999974
104.0,-1.240000000000001
105.0,-1.7600000000000002
106.0,-1.24
107.0,0.6799999999999999
108.0,-1.2
109.0,-1.8000000000000003
110.0,-1.12
111.0,-1.6
112.0,-1.8800000000000003
113.0,-1.6800000000000002
114.0,-2.0
115.0,-1.56
116.0,-1.8800000000000003
117.0,-3.240000000000001
118.0,0.0399999999999997
119.0,-1.12
120.0,0.31999999999999995
121.0,-1.04
122.0,-1.04
123.0,-0.7600000000000009
124.0,-1.08
125.0,-3.080000000000001
126.0,-1.44
127.0,-2.3200000000000003
128.0,-1.04
129.0,-3.000000000000001
130.0,-0.36000000000000054
131.0,-1.08
132.0,-1.32
133.0,-1.0
134.0,-0.880000000000001
135.0,-1.16
136.0,0.56
137.0,-1.3599999999999999
138.0,-2.220446049250313e-16
139.0,-1.04
140.0,-1.12
141.0,-1.32
142.0,-1.6400000000000001
143.0,-1.0
144.0,-2.5600000000000005
145.0,-2.080000000000002
146.0,0.72
147.0,-1.3599999999999999
148.0,-1.52
149.0,0.72
150.0,-0.6400000000000008
151.0,0.11999999999999977
152.0,-1.7200000000000002
153.0,-3.7200000000000015
154.0,-2.480000000000002
155.0,-0.6400000000000008
156.0,-1.32
157.0,-3.1200000000000028
158.0,-1.9600000000000004
159.0,-1.16
160.0,-1.04
161.0,-1.08
162.0,-1.6000000000000014
163.0,-1.24
164.0,-1.04
165.0,-1.0
166.0,-1.4
167.0,-2.4000000000000004
168.0,-1.080000000000001
169.0,-1.32
170.0,-1.6
171.0,-1.7200000000000015
172.0,-0.7600000000000009
173.0,-1.28
174.0,-1.08
175.0,0.36
176.0,-1.0000000000000009
177.0,-1.04
178.0,-1.48
179.0,-2.12
180.0,-1.04
181.0,0.44000000000000006
182.0,-2.0
183.0,0.4800000000000001
184.0,-1.16
185.0,-1.9600000000000004
186.0,-0.4000000000000006
187.0,-2.16
188.0,-1.32
189.0,-0.4400000000000006
190.0,-1.48
191.0,-1.16
192.0,-1.120000000000001
193.0,-2.24
194.0,-1.8000000000000003
195.0,-1.04
196.0,0.36
197.0,-2.2
198.0,-1.56
199.0,-1.2
200.0,0.19999999999999984
201.0,-1.6800000000000002
202.0,-1.08
203.0,-1.48
204.0,-0.4000000000000006
205.0,-2.24
206.0,-3.360000000000001
207.0,-1.0
208.0,-1.6
209.0,0.6799999999999999
210.0,-1.52
211.0,-1.0
212.0,0.2799999999999999
213.0,-0.880000000000001
214.0,-1.08
215.0,-1.52
216.0,-1.24
217.0,-1.24
218.0,-1.2
219.0,0.4800000000000001
220.0,0.72
221.0,-1.44
222.0,-1.44
223.0,-1.2
224.0,-1.44
225.0,-1.28
226.0,-1.08
227.0,-1.48
228.0,-1.2
229.0,-1.28
230.0,-1.4000000000000012
231.0,-0.24000000000000044
