# Episodes, Rewards
0.0,-1.1469999999999998
1.0,-1.1060000000000003
2.0,-0.9080000000000004
3.0,-1.3040000000000003
4.0,-0.8533333333333338
5.0,-1.2142857142857142
6.0,-1.1862500000000002
7.0,-1.0544444444444445
8.0,-1.1060000000000003
9.0,-1.1060000000000003
10.0,-1.1470000000000002
11.0,-1.147
12.0,-1.0946666666666667
13.0,-1.1107692307692307
14.0,-1.1327272727272726
15.0,-1.1208333333333333
16.0,-1.0946666666666667
17.0,-1.1013043478260869
18.0,-0.7973913043478261
19.0,-0.7790476190476192
20.0,-0.8128
21.0,-1.0582608695652174
22.0,-0.8196153846153849
23.0,-1.0823529411764707
24.0,-0.7568421052631579
25.0,-0.4410526315789474
26.0,-0.8054166666666666
27.0,0.03687500000000002
28.0,-0.02500000000000005
29.0,0.5053333333333331
30.0,3.053
31.0,1.8529999999999998
32.0,2.3791666666666664
33.0,3.230909090909091
34.0,1.897857142857143
35.0,3.19
36.0,3.686363636363636
37.0,4.253
38.0,3.1835714285714283
39.0,3.879166666666667
40.0,3.966153846153846
41.0,2.4470588235294115
42.0,2.505333333333333
43.0,3.8791666666666664
44.0,3.879166666666666
45.0,4.253
46.0,4.469285714285715
47.0,2.505333333333333
48.0,3.305333333333333
49.0,4.469285714285713
50.0,4.5053333333333345
51.0,2.256111111111111
52.0,3.786875
53.0,3.705333333333333
54.0,4.105333333333333
55.0,4.161875
56.0,4.536875
57.0,4.536875
58.0,4.564705882352941
59.0,4.564705882352942
60.0,4.256111111111112
61.0,4.564705882352942
62.0,4.256111111111111
63.0,4.589444444444444
64.0,4.859411764705882
65.0,4.256111111111112
66.0,4.564705882352941
67.0,3.980000000000001
68.0,4.589444444444444
69.0,4.295789473684211
70.0,4.564705882352941
71.0,4.589444444444444
72.0,4.589444444444444
73.0,4.589444444444443
74.0,4.589444444444445
75.0,4.256111111111111
76.0,4.589444444444444
77.0,4.589444444444444
78.0,4.589444444444444
79.0,4.589444444444444
80.0,4.589444444444445
81.0,4.295789473684211
82.0,4.589444444444445
83.0,4.611578947368422
84.0,4.5344444444444445
85.0,4.295789473684211
86.0,4.295789473684211
87.0,4.589444444444444
88.0,4.611578947368422
89.0,4.611578947368422
90.0,4.611578947368422
91.0,4.611578947368422
92.0,4.589444444444444
93.0,4.295789473684211
94.0,4.611578947368422
95.0,4.5344444444444445
96.0,4.611578947368422
97.0,4.867777777777778
98.0,4.589444444444444
99.0,4.589444444444444
