# Episodes, Rewards
0.0,-7.200000000000001
1.0,-6.5
2.0,-7.300000000000001
3.0,-6.7
4.0,-6.4
5.0,-5.7
6.0,-5.9
7.0,-8.200000000000001
8.0,-5.5
9.0,-7.0
10.0,-6.6000000000000005
11.0,-6.800000000000001
12.0,-7.200000000000001
13.0,-10.499999999999996
14.0,-6.9
15.0,-8.3
16.0,-6.3
17.0,-8.900000000000002
18.0,-5.6
19.0,-7.0
20.0,-8.400000000000002
21.0,-6.9
22.0,-10.199999999999998
23.0,-9.99999999999998
24.0,-8.400000000000002
25.0,-9.99999999999998
26.0,-5.7
27.0,-6.0
28.0,-7.300000000000001
29.0,-8.400000000000002
30.0,-6.1
31.0,-6.6000000000000005
32.0,-6.0
33.0,-7.200000000000001
34.0,-7.0
35.0,-6.3
36.0,-6.1
37.0,-14.599999999999982
38.0,-5.9
39.0,-7.500000000000001
40.0,-9.3
41.0,-8.900000000000002
42.0,-9.4
43.0,-7.4
44.0,-6.800000000000001
45.0,-6.2
46.0,-9.100000000000001
47.0,-7.500000000000001
48.0,-8.500000000000002
49.0,-9.3
50.0,-6.9
51.0,-13.499999999999986
52.0,-11.299999999999994
53.0,-6.2
54.0,-9.000000000000002
55.0,-6.0
56.0,-10.099999999999998
57.0,-14.299999999999983
58.0,-9.99999999999998
59.0,-7.900000000000001
60.0,-7.800000000000001
61.0,-5.8
62.0,-5.7
63.0,-6.2
64.0,-7.900000000000001
65.0,-9.99999999999998
66.0,-7.300000000000001
67.0,-6.3
68.0,-6.800000000000001
69.0,-9.899999999999999
70.0,-9.200000000000001
71.0,-6.0
72.0,-9.799999999999999
73.0,-5.7
74.0,-7.900000000000001
75.0,-7.600000000000001
76.0,-6.4
77.0,-6.800000000000001
78.0,-6.1
79.0,-11.199999999999994
80.0,-7.500000000000001
81.0,-7.800000000000001
82.0,-9.7
83.0,-7.4
84.0,-8.000000000000002
85.0,-6.7
86.0,-7.0
87.0,-6.7
88.0,-6.6000000000000005
89.0,-7.700000000000001
90.0,-6.5
91.0,-7.700000000000001
92.0,-6.5
93.0,-9.799999999999999
94.0,-7.600000000000001
95.0,-8.3
96.0,-9.7
97.0,-6.7
98.0,-5.6
99.0,-6.9
100.0,-8.700000000000003
101.0,-8.400000000000002
102.0,-5.7
103.0,-5.6
104.0,-5.8
105.0,-14.099999999999984
106.0,-9.100000000000001
107.0,-14.799999999999981
108.0,-6.0
109.0,-6.5
110.0,-8.800000000000002
111.0,-5.8
112.0,-5.4
113.0,-6.6000000000000005
114.0,-8.700000000000003
115.0,-8.900000000000002
116.0,-13.899999999999984
117.0,-10.899999999999995
118.0,-9.4
119.0,-9.3
120.0,-5.8
121.0,-11.399999999999993
122.0,-6.5
123.0,-6.7
124.0,-6.0
125.0,-10.499999999999996
126.0,-7.0
127.0,-6.3
128.0,-6.2
129.0,-5.9
130.0,-7.1000000000000005
131.0,-10.899999999999995
132.0,-6.0
133.0,-9.5
134.0,-7.800000000000001
135.0,-11.599999999999993
136.0,-6.1
137.0,-7.0
138.0,-7.200000000000001
139.0,-10.299999999999997
140.0,-8.500000000000002
141.0,-11.299999999999994
142.0,-11.199999999999994
143.0,-7.300000000000001
144.0,-9.4
145.0,-11.399999999999993
146.0,-6.3
147.0,-6.0
148.0,-5.9
149.0,-6.2
150.0,-6.3
151.0,-11.599999999999993
152.0,-8.000000000000002
153.0,-10.299999999999997
154.0,-7.600000000000001
155.0,-10.399999999999997
156.0,-7.700000000000001
157.0,-6.1
158.0,-6.3
159.0,-7.200000000000001
160.0,-6.4
161.0,-14.799999999999981
162.0,-6.2
163.0,-10.299999999999997
164.0,-5.8
165.0,-12.899999999999988
166.0,-6.7
167.0,-7.500000000000001
168.0,-8.200000000000001
169.0,-7.600000000000001
170.0,-10.099999999999998
171.0,-7.700000000000001
172.0,-9.99999999999998
173.0,-6.9
174.0,-9.6
175.0,-10.799999999999995
176.0,-7.300000000000001
177.0,-5.8
178.0,-7.800000000000001
179.0,-8.600000000000001
180.0,-6.7
181.0,-5.9
182.0,-10.299999999999997
183.0,-8.600000000000001
184.0,-8.700000000000003
185.0,-6.800000000000001
186.0,-5.9
187.0,-5.6
188.0,-7.800000000000001
189.0,-11.399999999999993
190.0,-9.99999999999998
191.0,-6.800000000000001
192.0,-6.6000000000000005
193.0,-8.800000000000002
194.0,-6.9
195.0,-8.400000000000002
196.0,-13.899999999999984
197.0,-10.199999999999998
198.0,-5.8
199.0,-5.6
200.0,-7.600000000000001
201.0,-7.800000000000001
202.0,-6.4
203.0,-8.200000000000001
204.0,-6.3
205.0,-9.799999999999999
206.0,-8.800000000000002
207.0,-7.4
208.0,-6.5
209.0,-6.9
210.0,-7.0
