# Episodes, Rewards
0.0,-1.5725352112676054
1.0,-1.66171875
2.0,-1.747826086956522
3.0,-1.5121794871794871
4.0,-1.3621212121212118
5.0,-1.238181818181818
6.0,-1.136111111111111
7.0,-1.1057692307692308
8.0,-0.9539999999999998
9.0,-0.7804878048780488
10.0,-0.750785340314136
11.0,-0.565
12.0,-0.4838709677419355
13.0,-0.3177631578947368
14.0,-0.15442176870748298
15.0,-0.1588652482269503
16.0,-0.04341085271317826
17.0,-0.03671874999999998
18.0,0.12015503875968996
19.0,0.08863636363636365
20.0,0.06511627906976747
21.0,0.04863013698630141
22.0,0.0595588235294118
23.0,0.08861788617886181
24.0,0.23134328358208955
25.0,0.19440559440559443
26.0,0.17142857142857146
27.0,0.1186567164179105
28.0,0.17164179104477614
29.0,0.0456521739130435
30.0,0.14263565891472874
31.0,0.23805970149253733
32.0,0.18928571428571428
33.0,0.2181818181818182
34.0,0.08201438848920865
35.0,0.10465116279069771
36.0,0.08863636363636365
37.0,0.1618705035971223
38.0,0.20209790209790213
39.0,-0.04130434782608695
40.0,0.07348484848484849
41.0,-0.1263513513513513
42.0,0.09705882352941178
43.0,-0.008870967741935446
44.0,0.19469696969696973
45.0,0.16277372262773726
46.0,0.09710144927536235
47.0,0.11094890510948907
48.0,0.17142857142857146
49.0,0.11865671641791047
50.0,0.30909090909090914
51.0,-0.045161290322580636
52.0,-0.005468749999999975
53.0,-0.020437956204379534
54.0,-0.1449664429530201
55.0,-0.1840909090909091
56.0,-0.14468085106382977
57.0,-0.04963503649635035
58.0,0.03410852713178296
59.0,0.18928571428571433
60.0,0.13793103448275862
61.0,0.14779411764705885
62.0,0.1103448275862069
63.0,0.10367647058823533
64.0,0.15474452554744528
65.0,0.2050359712230216
66.0,0.17931034482758623
67.0,0.20000000000000004
68.0,0.15395683453237413
69.0,0.2503496503496504
70.0,0.2040268456375839
71.0,0.2620689655172414
72.0,0.20661764705882354
73.0,0.1893617021276596
74.0,0.20069444444444448
75.0,0.20689655172413793
76.0,0.2753424657534247
77.0,0.21
78.0,0.14198473282442753
79.0,0.1433070866141733
80.0,0.14924242424242426
81.0,0.24642857142857144
82.0,0.35510204081632657
83.0,0.2821192052980133
84.0,0.32789115646258504
85.0,0.30344827586206896
