# Episodes, Rewards
0.0,-8.700000000000003
1.0,-6.0
2.0,-10.099999999999998
3.0,-8.800000000000002
4.0,-13.299999999999986
5.0,-6.6000000000000005
6.0,-6.800000000000001
7.0,-7.1000000000000005
8.0,-8.200000000000001
9.0,-9.799999999999999
10.0,-6.1
11.0,-8.000000000000002
12.0,-5.9
13.0,-7.900000000000001
14.0,-9.100000000000001
15.0,-5.7
16.0,-6.7
17.0,-6.9
18.0,-7.800000000000001
19.0,-7.800000000000001
20.0,-7.4
21.0,-6.2
22.0,-8.000000000000002
23.0,-8.500000000000002
24.0,-6.1
25.0,-6.5
26.0,-9.999999999999998
27.0,-10.699999999999996
28.0,-11.699999999999992
29.0,-10.199999999999998
30.0,-7.1000000000000005
31.0,-8.700000000000003
32.0,-6.2
33.0,-7.200000000000001
34.0,-6.6000000000000005
35.0,-10.499999999999996
36.0,-7.500000000000001
37.0,-8.500000000000002
38.0,-7.0
39.0,-6.9
40.0,-5.9
41.0,-6.800000000000001
42.0,-6.4
43.0,-6.7
44.0,-9.4
45.0,-5.5
46.0,-7.700000000000001
47.0,-6.800000000000001
48.0,-6.7
49.0,-7.4
50.0,-5.9
51.0,-6.1
52.0,-7.1000000000000005
53.0,-6.2
54.0,-8.400000000000002
55.0,-6.4
56.0,-13.799999999999985
57.0,-8.000000000000002
58.0,-6.7
59.0,-9.999999999999998
60.0,-5.6
61.0,-8.000000000000002
62.0,-6.3
63.0,-10.099999999999998
64.0,-7.600000000000001
65.0,-6.0
66.0,-6.2
67.0,-9.99999999999998
68.0,-5.6
69.0,-10.899999999999995
70.0,-6.0
71.0,-6.1
72.0,-7.700000000000001
73.0,-9.5
74.0,-6.3
75.0,-11.099999999999994
76.0,-10.899999999999995
77.0,-10.399999999999997
78.0,-6.6000000000000005
79.0,-6.9
80.0,-6.5
81.0,-7.600000000000001
82.0,-11.899999999999991
83.0,-8.800000000000002
84.0,-6.4
85.0,-6.7
86.0,-7.1000000000000005
87.0,-10.199999999999998
88.0,-6.9
89.0,-8.200000000000001
90.0,-8.100000000000001
91.0,-9.200000000000001
92.0,-7.300000000000001
93.0,-7.700000000000001
94.0,-7.700000000000001
95.0,-7.200000000000001
96.0,-7.700000000000001
97.0,-6.1
98.0,-9.100000000000001
99.0,-6.1
100.0,-7.0
101.0,-8.400000000000002
102.0,-7.200000000000001
103.0,-11.199999999999994
104.0,-8.100000000000001
105.0,-11.799999999999992
106.0,-9.799999999999999
107.0,-5.9
108.0,-8.400000000000002
109.0,-10.499999999999996
110.0,-8.200000000000001
111.0,-8.000000000000002
112.0,-6.7
113.0,-5.7
114.0,-10.599999999999996
115.0,-7.700000000000001
116.0,-7.1000000000000005
117.0,-6.800000000000001
118.0,-8.100000000000001
119.0,-8.200000000000001
120.0,-13.899999999999984
121.0,-6.7
122.0,-5.6
123.0,-6.1
124.0,-6.7
125.0,-11.099999999999994
126.0,-6.800000000000001
127.0,-7.500000000000001
128.0,-10.799999999999995
129.0,-6.39999999999999
130.0,-7.900000000000001
131.0,-6.2
132.0,-11.799999999999992
133.0,-10.199999999999998
134.0,-8.000000000000002
135.0,-9.3
136.0,-6.800000000000001
137.0,-5.9
138.0,-9.7
139.0,-6.4
140.0,-8.600000000000001
141.0,-7.200000000000001
142.0,-6.5
143.0,-7.0
144.0,-6.2
145.0,-14.499999999999982
146.0,-6.6000000000000005
147.0,-5.8
148.0,-7.600000000000001
149.0,-6.3
150.0,-8.3
151.0,-9.7
152.0,-8.000000000000002
153.0,-5.9
154.0,-12.19999999999999
155.0,-5.8
156.0,-7.900000000000001
157.0,-8.500000000000002
158.0,-9.99999999999998
159.0,-7.200000000000001
160.0,-10.199999999999998
161.0,-6.7
162.0,-6.7
163.0,-6.5
164.0,-5.8
165.0,-14.099999999999984
166.0,-8.200000000000001
167.0,-5.6
168.0,-8.500000000000002
169.0,-7.200000000000001
170.0,-5.4
171.0,-6.5
172.0,-6.0
173.0,-8.600000000000001
174.0,-6.9
175.0,-7.300000000000001
176.0,-7.1000000000000005
177.0,-11.699999999999992
178.0,-7.500000000000001
179.0,-12.39999999999999
180.0,-7.800000000000001
181.0,-8.400000000000002
