# Episodes, Rewards
0.0,-1.36
1.0,-1.0000000000000007
2.0,-1.1
3.0,-1.08
4.0,-1.28
5.0,-1.4100000000000001
6.0,-1.13
7.0,-1.13
8.0,-1.14
9.0,-1.29
10.0,-1.4000000000000001
11.0,-1.8900000000000006
12.0,-1.0000000000000007
13.0,-1.5700000000000003
14.0,-1.4700000000000002
15.0,-1.5700000000000003
16.0,-1.07
17.0,-1.16
18.0,-1.9900000000000007
19.0,-1.33
20.0,-1.4900000000000002
21.0,-1.29
22.0,-1.5700000000000003
23.0,-1.7900000000000005
24.0,-1.22
25.0,-1.6000000000000003
26.0,-1.18
27.0,-1.0000000000000007
28.0,-1.18
29.0,-1.7000000000000004
30.0,-1.6800000000000004
31.0,-1.3800000000000001
32.0,-1.13
33.0,-1.2
34.0,-1.05
35.0,-1.1
36.0,-1.6000000000000003
37.0,-1.5000000000000002
38.0,-1.5000000000000002
39.0,-1.22
40.0,-1.14
41.0,-1.09
42.0,-1.5300000000000002
43.0,-1.16
44.0,-1.29
45.0,-1.35
46.0,-1.5600000000000003
47.0,-1.21
48.0,-1.18
49.0,-1.13
50.0,-1.6800000000000004
51.0,-1.15
52.0,-1.4100000000000001
53.0,-1.24
54.0,-1.5200000000000002
55.0,-1.6400000000000003
56.0,-1.13
57.0,-1.5600000000000003
58.0,-1.05
59.0,-1.7800000000000005
60.0,-1.1
61.0,-1.4400000000000002
62.0,-1.24
63.0,-1.3800000000000001
64.0,-1.1
65.0,-1.14
66.0,-1.3
67.0,-1.07
68.0,-1.4000000000000001
69.0,-1.3900000000000001
70.0,-1.28
71.0,-1.5600000000000003
72.0,-1.4600000000000002
73.0,-1.32
74.0,-1.0000000000000007
75.0,-1.09
76.0,-1.3800000000000001
77.0,-1.6700000000000004
78.0,-1.8100000000000005
79.0,-1.4200000000000002
80.0,-1.5100000000000002
81.0,-1.15
82.0,-1.4700000000000002
83.0,-1.19
84.0,-1.6700000000000004
85.0,-1.5400000000000003
86.0,-1.3800000000000001
87.0,-1.6600000000000004
88.0,-1.29
89.0,-1.24
90.0,-1.37
91.0,-1.0000000000000007
92.0,-1.1099999999999999
93.0,-1.17
94.0,-1.7400000000000004
95.0,-1.24
96.0,-1.15
97.0,-1.07
98.0,-1.16
99.0,-1.8900000000000006
100.0,-1.19
101.0,-1.21
102.0,-1.34
103.0,-1.4300000000000002
104.0,-1.23
105.0,-1.7400000000000004
106.0,-1.2
107.0,-1.1099999999999999
108.0,-1.1
109.0,-1.6800000000000004
110.0,-1.5100000000000002
111.0,-1.0000000000000007
112.0,-1.8000000000000005
113.0,-1.2
114.0,-1.13
115.0,-1.18
116.0,-1.6100000000000003
117.0,-1.28
118.0,-1.6000000000000003
119.0,-1.27
120.0,-1.4600000000000002
121.0,-1.0000000000000007
122.0,-1.5400000000000003
123.0,-1.18
124.0,-1.23
125.0,-1.16
126.0,-1.5000000000000002
127.0,-1.07
128.0,-1.31
129.0,-1.6200000000000003
130.0,-1.3900000000000001
131.0,-1.6400000000000003
132.0,-1.4200000000000002
133.0,-1.6100000000000003
134.0,-1.5900000000000003
135.0,-1.0000000000000007
136.0,-1.16
137.0,-1.9600000000000006
138.0,-1.3800000000000001
139.0,-1.25
140.0,-1.35
141.0,-1.36
142.0,-1.6900000000000004
143.0,-1.37
144.0,-1.18
145.0,-1.5200000000000002
146.0,-1.28
147.0,-1.0000000000000007
148.0,-1.4400000000000002
149.0,-1.6300000000000003
150.0,-1.4900000000000002
151.0,-1.29
152.0,-1.17
153.0,-1.29
154.0,-1.26
155.0,-1.08
156.0,-1.28
157.0,-1.19
158.0,-1.29
159.0,-1.3
160.0,-1.13
161.0,-1.4800000000000002
162.0,-1.7400000000000004
163.0,-1.3
164.0,-1.4400000000000002
165.0,-1.37
166.0,-1.27
167.0,-1.09
168.0,-1.18
169.0,-1.37
170.0,-1.5000000000000002
171.0,-1.26
172.0,-1.13
173.0,-1.4500000000000002
174.0,-1.29
175.0,-1.9700000000000006
176.0,-1.16
177.0,-1.4800000000000002
178.0,-1.24
179.0,-1.3
180.0,-1.34
181.0,-1.8200000000000005
182.0,-1.24
183.0,-1.1
184.0,-1.14
185.0,-1.0000000000000007
186.0,-1.6700000000000004
187.0,-1.22
188.0,-1.8400000000000005
189.0,-1.24
