# Episodes, Rewards
0.0,-1.3011764705882358
1.0,-1.3969230769230772
2.0,-1.1968750000000004
3.0,-1.3341666666666667
4.0,-1.295925925925926
5.0,-1.2808000000000004
6.0,-1.2323333333333335
7.0,-1.274827586206897
8.0,-1.292916666666667
9.0,-1.3726315789473686
10.0,-1.2545000000000002
11.0,-1.2587500000000003
12.0,-1.3089655172413794
13.0,-1.3361904761904764
14.0,-1.3654545454545457
15.0,-1.3726315789473686
16.0,-1.3535000000000001
17.0,-1.2890476190476194
18.0,-1.3825000000000003
19.0,-1.3361904761904764
20.0,-1.2808000000000002
21.0,-1.3825000000000003
22.0,-1.2163157894736845
23.0,-1.2587500000000005
24.0,-1.3938888888888892
25.0,-1.3204545454545458
26.0,-1.3204000000000002
27.0,-1.2200000000000002
28.0,-1.3040000000000005
29.0,-1.3726315789473689
30.0,-1.295925925925926
31.0,-1.3594117647058828
32.0,-1.0923076923076926
33.0,-1.2971428571428574
34.0,-1.3361904761904764
35.0,-1.3833333333333335
36.0,-1.3040000000000005
37.0,-1.3204545454545455
38.0,-1.3040000000000003
39.0,-1.2429411764705889
40.0,-1.3011764705882358
41.0,-1.2545000000000004
42.0,-1.3040000000000003
43.0,-1.4746666666666668
44.0,-1.2429411764705884
45.0,-1.3206250000000004
46.0,-1.241904761904762
47.0,-1.3060869565217392
48.0,-1.3361904761904764
49.0,-1.2850000000000001
50.0,-1.3726315789473684
51.0,-1.36
52.0,-1.2587500000000003
53.0,-1.249642857142857
54.0,-1.2850000000000004
55.0,-1.3361904761904762
56.0,-1.155714285714286
57.0,-1.2429411764705887
58.0,-1.3535000000000006
59.0,-1.320526315789474
60.0,-1.0786666666666669
61.0,-1.3206250000000004
62.0,-1.1446666666666667
63.0,-1.1350000000000002
64.0,-1.3426666666666667
65.0,-1.2264285714285719
66.0,-1.1109090909090915
67.0,-1.2429411764705887
68.0,-1.2106666666666672
69.0,-1.3426666666666667
70.0,-1.244615384615385
71.0,-1.2429411764705887
72.0,-0.9358333333333338
73.0,-1.2264285714285719
74.0,-1.3726315789473689
75.0,-1.3060869565217392
76.0,-1.241904761904762
77.0,-1.2264285714285719
78.0,-1.1684615384615389
79.0,-1.2684210526315791
80.0,-1.2288888888888894
81.0,-1.3726315789473686
82.0,-1.3969230769230774
83.0,-1.1684615384615389
84.0,-1.367857142857143
85.0,-1.4176470588235295
86.0,-1.2171875
87.0,-1.2630434782608695
88.0,-1.155714285714286
89.0,-1.2304545454545457
90.0,-1.3341666666666672
91.0,-1.2838888888888893
92.0,-1.2264285714285719
93.0,-1.474666666666667
94.0,-1.3089655172413794
95.0,-1.1919444444444445
96.0,-1.233421052631579
97.0,-1.2983333333333333
98.0,-1.1968750000000004
99.0,-1.3011764705882356
100.0,-1.1833333333333338
101.0,-1.244615384615385
102.0,-1.3938888888888892
103.0,-1.4730769230769236
104.0,-1.3011764705882356
105.0,-1.1738888888888892
106.0,-1.392173913043478
107.0,-1.3535000000000004
108.0,-1.2808000000000002
109.0,-1.3361904761904764
110.0,-1.3040000000000003
111.0,-1.2890476190476194
112.0,-1.3726315789473686
113.0,-1.2754545454545456
114.0,-1.3594117647058828
115.0,-1.3833333333333335
116.0,-1.3938888888888892
117.0,-1.3594117647058825
118.0,-1.2419047619047618
119.0,-1.283888888888889
120.0,-1.3204545454545458
121.0,-1.2264285714285719
122.0,-1.320526315789474
123.0,-1.2429411764705887
124.0,-1.2429411764705887
125.0,-1.3361904761904764
126.0,-1.1738888888888892
127.0,-1.0682352941176476
128.0,-1.1555000000000004
129.0,-1.172777777777778
130.0,-1.1446666666666667
131.0,-1.251666666666667
132.0,-1.118888888888889
133.0,-1.194761904761905
134.0,-1.0113333333333336
135.0,-1.1188888888888888
136.0,-1.0773333333333335
137.0,-1.1631578947368424
138.0,-1.062777777777778
139.0,-0.7931578947368423
140.0,-0.7231034482758623
141.0,-0.4780952380952384
142.0,-0.3341666666666668
143.0,-0.2257142857142858
144.0,0.43499999999999983
145.0,0.41972222222222216
146.0,0.5676923076923077
147.0,0.46930232558139534
148.0,0.57875
149.0,0.5892682926829268
150.0,0.5404878048780487
151.0,0.4361363636363636
152.0,0.37875
153.0,0.42874999999999996
154.0,0.6518918918918919
155.0,0.5676923076923076
156.0,0.57875
157.0,0.5516666666666666
158.0,0.4429268292682927
159.0,0.6518918918918918
160.0,0.7215384615384617
161.0,0.5270454545454545
162.0,0.5404878048780487
163.0,0.5404878048780487
164.0,0.6287499999999999
165.0,0.5892682926829268
166.0,0.5516666666666667
167.0,0.57875
168.0,0.5404878048780487
169.0,0.686829268292683
170.0,0.5158139534883721
171.0,0.7215384615384615
172.0,0.5516666666666666
173.0,0.6626829268292682
174.0,0.6380487804878048
175.0,0.6469047619047618
176.0,0.6469047619047619
177.0,0.34522727272727266
178.0,0.25999999999999995
179.0,0.2928947368421052
180.0,0.6314285714285712
181.0,0.5560526315789474
182.0,0.7215384615384615
183.0,0.6380487804878049
184.0,0.47874999999999995
185.0,0.6613157894736841
186.0,0.5623255813953487
187.0,0.418780487804878
188.0,0.561470588235294
189.0,0.5437837837837837
190.0,0.5034210526315789
191.0,0.5287499999999999
192.0,0.5034210526315789
193.0,0.6961538461538461
194.0,0.7215384615384615
195.0,0.6945238095238094
196.0,0.5724999999999999
197.0,0.481590909090909
198.0,0.5676923076923077
199.0,0.57875
200.0,0.618974358974359
201.0,0.735609756097561
202.0,0.6179545454545454
203.0,0.5724999999999999
204.0,0.651891891891892
205.0,0.6189743589743589
206.0,0.5158139534883722
207.0,0.41384615384615386
208.0,0.47874999999999995
209.0,0.5978378378378377
210.0,0.5676923076923078
211.0,0.6086842105263157
212.0,0.6189743589743589
213.0,0.515813953488372
214.0,0.4356756756756756
215.0,0.5164102564102564
216.0,0.5676923076923078
217.0,0.7059459459459458
218.0,0.5516666666666666
