# Episodes, Rewards
0.0,-1.5200000000000002
1.0,-1.25
2.0,-1.08
3.0,0.6099999999999999
4.0,-1.24
5.0,-1.09
6.0,-1.13
7.0,-1.2
8.0,-1.35
9.0,-1.35
10.0,-1.1199999999999999
11.0,-1.1
12.0,-1.5300000000000002
13.0,-1.19
14.0,-1.16
15.0,-1.24
16.0,-1.5200000000000002
17.0,-1.33
18.0,-1.07
19.0,-1.2
20.0,-1.23
21.0,-1.6700000000000004
22.0,-1.06
23.0,0.73
24.0,-1.17
25.0,-1.5600000000000003
26.0,-1.31
27.0,-1.08
28.0,-1.06
29.0,-1.15
30.0,-1.4700000000000002
31.0,-1.3
32.0,-1.23
33.0,-1.6900000000000004
34.0,-1.04
35.0,-1.3
36.0,-1.9700000000000006
37.0,-1.1
38.0,-1.3800000000000001
39.0,-1.21
40.0,-1.3800000000000001
41.0,-1.5100000000000002
42.0,-1.17
43.0,-1.05
44.0,-1.4600000000000002
45.0,-1.23
46.0,-1.36
47.0,-1.5700000000000003
48.0,-1.17
49.0,-1.8800000000000006
50.0,-1.2
51.0,-1.22
52.0,-1.2
53.0,-1.4300000000000002
54.0,-1.7200000000000004
55.0,-1.37
56.0,-1.27
57.0,-1.4400000000000002
58.0,-1.17
59.0,-1.14
60.0,-1.27
61.0,-1.17
62.0,-1.4700000000000002
63.0,-1.3800000000000001
64.0,-1.1
65.0,-1.37
66.0,-1.18
67.0,-1.5600000000000003
68.0,-1.26
69.0,-1.37
70.0,-1.1
71.0,-1.5300000000000002
72.0,-1.17
73.0,-1.17
74.0,-1.7400000000000004
75.0,-1.1
76.0,-1.22
77.0,-1.35
78.0,-1.35
79.0,-1.5200000000000002
80.0,-1.5400000000000003
81.0,-1.4800000000000002
82.0,-1.26
83.0,-1.6700000000000004
84.0,-1.13
85.0,-1.22
86.0,-1.16
87.0,-1.7000000000000004
88.0,-1.2
89.0,-1.1099999999999999
90.0,-1.08
91.0,-1.16
92.0,-1.9800000000000006
93.0,-1.13
94.0,-1.18
95.0,-1.23
96.0,-1.19
97.0,-1.8600000000000005
98.0,-1.3
99.0,-1.09
100.0,-1.13
101.0,-1.0000000000000007
102.0,-1.17
103.0,-1.27
104.0,-1.07
105.0,-1.34
106.0,-1.6400000000000003
107.0,-1.4800000000000002
108.0,-1.26
109.0,-1.36
110.0,-1.04
111.0,-1.26
112.0,-1.1099999999999999
113.0,-1.07
114.0,-1.27
115.0,-1.4900000000000002
116.0,-1.25
117.0,-1.3
118.0,-1.1199999999999999
119.0,-1.21
120.0,-1.13
121.0,-1.1
122.0,-1.29
123.0,-1.1099999999999999
124.0,-1.1099999999999999
125.0,-1.31
126.0,-1.25
127.0,-1.1
128.0,-1.1
129.0,-1.33
130.0,-1.1
131.0,-1.21
132.0,-1.5300000000000002
133.0,-1.15
134.0,-1.21
135.0,-1.23
136.0,-1.19
137.0,-1.17
138.0,-1.21
139.0,-1.1199999999999999
140.0,-1.2
141.0,-1.27
142.0,-1.4100000000000001
143.0,-1.32
144.0,-1.15
145.0,-1.08
146.0,-1.36
147.0,-1.4900000000000002
148.0,-1.2
149.0,-1.13
150.0,-1.22
151.0,-1.28
152.0,-1.5800000000000003
153.0,-1.31
154.0,-1.1099999999999999
155.0,-1.13
156.0,-1.14
157.0,-1.28
158.0,-1.28
159.0,-1.4400000000000002
160.0,-1.22
161.0,-1.7700000000000005
162.0,-1.22
163.0,-1.27
164.0,-1.4600000000000002
165.0,-1.29
166.0,-1.37
167.0,-1.09
168.0,-1.4300000000000002
169.0,-1.06
170.0,-1.1
171.0,-1.17
172.0,-1.5100000000000002
173.0,-1.06
174.0,-1.29
175.0,-1.16
176.0,-1.17
177.0,-1.1
178.0,-1.33
179.0,-1.26
180.0,-1.5200000000000002
181.0,-1.16
182.0,-1.15
183.0,-1.14
184.0,-1.1
185.0,-1.1
186.0,-1.17
187.0,-1.06
188.0,-1.1199999999999999
189.0,-1.04
190.0,-1.25
191.0,-1.21
192.0,-1.22
193.0,-1.23
194.0,-1.8000000000000005
195.0,-1.24
196.0,-1.16
197.0,-1.21
198.0,-1.2
199.0,-1.07
200.0,-1.26
201.0,-1.26
202.0,-1.04
203.0,-1.1199999999999999
204.0,-1.08
205.0,-1.4400000000000002
206.0,-1.16
207.0,-1.24
208.0,-1.05
209.0,-1.08
210.0,-1.4600000000000002
211.0,-1.05
212.0,-1.09
213.0,-1.14
214.0,-1.1
215.0,-1.36
216.0,-1.23
217.0,-1.09
218.0,-1.9200000000000006
219.0,-1.4400000000000002
220.0,-1.23
221.0,-1.17
222.0,-1.09
223.0,-1.17
224.0,-1.06
225.0,-1.13
226.0,-1.1199999999999999
227.0,-1.17
228.0,-1.09
229.0,-1.2
230.0,-1.1
231.0,-1.22
232.0,-1.04
233.0,-1.29
234.0,-1.19
235.0,-1.25
236.0,-1.09
237.0,-1.06
238.0,-1.19
239.0,-1.27
240.0,-1.4400000000000002
241.0,-1.13
242.0,-1.1099999999999999
243.0,-1.15
244.0,-1.06
245.0,-1.1099999999999999
246.0,-1.28
247.0,-1.15
248.0,-1.25
249.0,-1.2
250.0,-1.22
251.0,-1.15
252.0,-1.17
253.0,-1.16
254.0,-1.4200000000000002
255.0,-1.19
256.0,-1.2
257.0,-1.14
258.0,0.84
259.0,-1.1099999999999999
260.0,-1.1099999999999999
261.0,-1.19
262.0,-1.7600000000000005
263.0,-1.06
264.0,-1.15
265.0,-1.21
266.0,-1.06
267.0,-1.32
268.0,-1.1099999999999999
269.0,-1.07
270.0,-1.1199999999999999
271.0,-1.17
272.0,-1.14
273.0,-1.22
