# Episodes, Rewards
0.0,-1.24
1.0,-1.5300000000000002
2.0,-1.06
3.0,-1.19
4.0,-1.36
5.0,-1.15
6.0,-1.27
7.0,-1.16
8.0,-1.4700000000000002
9.0,-1.18
10.0,-1.7200000000000004
11.0,-1.4600000000000002
12.0,-1.1099999999999999
13.0,-1.15
14.0,-1.36
15.0,-1.0000000000000007
16.0,-1.1
17.0,-1.1099999999999999
18.0,-1.24
19.0,-1.17
20.0,-1.37
21.0,-1.23
22.0,-1.35
23.0,-1.0000000000000007
24.0,-1.3
25.0,-1.9600000000000006
26.0,-1.37
27.0,-1.1099999999999999
28.0,-1.8200000000000005
29.0,-1.5100000000000002
30.0,-1.14
31.0,-1.35
32.0,-1.6500000000000004
33.0,-1.0000000000000007
34.0,-1.1199999999999999
35.0,-1.7400000000000004
36.0,-1.07
37.0,-1.0000000000000007
38.0,-1.29
39.0,-1.7700000000000005
40.0,-1.15
41.0,-1.21
42.0,-1.06
43.0,-1.5600000000000003
44.0,-1.08
45.0,-1.22
46.0,-1.22
47.0,-1.0000000000000007
48.0,-1.1199999999999999
49.0,-1.5500000000000003
50.0,-1.0000000000000007
51.0,-1.0000000000000007
52.0,-1.3800000000000001
53.0,-1.0000000000000007
54.0,-1.6500000000000004
55.0,-1.3
56.0,-1.35
57.0,-1.8500000000000005
58.0,-1.5800000000000003
59.0,-1.26
60.0,-1.5100000000000002
61.0,-1.4300000000000002
62.0,-1.0000000000000007
63.0,-1.15
64.0,-1.35
65.0,-1.9900000000000007
66.0,-1.0000000000000007
67.0,-1.0000000000000007
68.0,-1.0000000000000007
69.0,-1.0000000000000007
70.0,-1.0000000000000007
71.0,-1.0000000000000007
72.0,-1.6700000000000004
73.0,-1.13
74.0,-1.0000000000000007
75.0,-1.0000000000000007
76.0,-1.0000000000000007
77.0,-1.31
78.0,-1.0000000000000007
79.0,-1.23
80.0,-1.15
81.0,-1.0000000000000007
82.0,-1.8900000000000006
83.0,-1.08
84.0,-1.0000000000000007
85.0,-1.0000000000000007
86.0,-1.7500000000000004
87.0,-1.5300000000000002
88.0,-1.0000000000000007
89.0,-1.9100000000000006
90.0,-1.5700000000000003
91.0,-1.35
92.0,-1.28
93.0,-1.0000000000000007
94.0,-1.0000000000000007
95.0,-1.5000000000000002
96.0,-1.0000000000000007
97.0,-1.0000000000000007
98.0,-1.0000000000000007
99.0,-1.0000000000000007
100.0,-1.0000000000000007
101.0,-1.0000000000000007
102.0,-1.0000000000000007
103.0,-1.33
104.0,-1.0000000000000007
105.0,-1.15
106.0,-1.0000000000000007
107.0,-1.0000000000000007
108.0,-1.0000000000000007
109.0,-1.3800000000000001
110.0,-1.0000000000000007
111.0,-1.0000000000000007
112.0,-1.0000000000000007
113.0,-1.0000000000000007
114.0,-1.4300000000000002
115.0,-1.0000000000000007
116.0,-1.0000000000000007
117.0,-1.0000000000000007
118.0,-1.0000000000000007
119.0,-1.32
120.0,-1.32
121.0,-1.34
122.0,-1.0000000000000007
123.0,-1.6400000000000003
124.0,-1.31
125.0,-1.0000000000000007
126.0,-1.9200000000000006
127.0,-1.0000000000000007
128.0,-1.0000000000000007
129.0,-1.0000000000000007
130.0,-1.0000000000000007
131.0,-1.0000000000000007
132.0,-1.0000000000000007
133.0,-1.4800000000000002
134.0,-1.0000000000000007
