# Episodes, Rewards
0.0,-5.8
1.0,-5.9
2.0,-5.3
3.0,-5.3
4.0,-5.9
5.0,-5.1
6.0,-5.7
7.0,-5.4
8.0,-0.19999999999999996
9.0,-5.2
10.0,-5.7
11.0,-5.9
12.0,-5.2
13.0,-5.6
14.0,-5.2
15.0,-5.3
16.0,-5.9
17.0,-6.3
18.0,-5.3
19.0,-5.7
20.0,-6.4
21.0,-6.5
22.0,-5.7
23.0,-5.4
24.0,-6.7
25.0,-5.2
26.0,-5.6
27.0,-5.4
28.0,-6.3
29.0,-6.3
30.0,-5.1
31.0,-6.2
32.0,-6.5
33.0,-8.500000000000002
34.0,-6.6000000000000005
35.0,-5.8
36.0,-5.4
37.0,-5.5
38.0,-5.2
39.0,-6.2
40.0,-5.1
41.0,-5.7
42.0,-5.3
43.0,-5.4
44.0,-5.3
45.0,-6.800000000000001
46.0,-5.2
47.0,-5.5
48.0,-5.3
49.0,-5.7
50.0,-5.2
51.0,-5.2
52.0,-5.6
53.0,-5.1
54.0,-5.3
55.0,-5.4
56.0,-5.1
57.0,-5.1
58.0,-5.7
59.0,-5.5
60.0,-5.4
61.0,-5.7
62.0,-5.2
63.0,-5.6
64.0,-7.200000000000001
65.0,-6.3
66.0,-6.0
67.0,-5.5
68.0,-6.6000000000000005
69.0,-5.3
70.0,-5.7
71.0,-5.1
72.0,-0.09999999999999987
73.0,-5.3
74.0,-5.5
75.0,-5.1
76.0,-5.3
77.0,-5.4
78.0,-5.1
79.0,-5.3
80.0,-5.4
81.0,-5.6
82.0,0.20000000000000007
83.0,-5.3
84.0,-5.6
85.0,-6.7
86.0,-5.6
87.0,-5.2
88.0,-5.1
89.0,-5.3
90.0,-5.2
91.0,-5.1
92.0,-5.4
93.0,-5.2
94.0,-5.1
95.0,-5.1
96.0,-5.7
97.0,-5.2
98.0,-6.800000000000001
99.0,-5.3
100.0,-5.1
101.0,-5.6
102.0,-5.1
103.0,-5.3
104.0,-5.1
105.0,-5.8
106.0,-5.7
107.0,-5.8
108.0,-5.3
109.0,-5.1
110.0,-5.1
111.0,-5.6
112.0,-6.6000000000000005
113.0,-5.7
114.0,-6.1
115.0,-5.6
116.0,-5.2
117.0,-5.1
118.0,-5.6
119.0,-5.9
120.0,-5.2
121.0,-5.1
122.0,-5.9
123.0,-5.3
124.0,-5.3
125.0,-6.4
126.0,-5.2
127.0,-5.8
128.0,-5.5
129.0,-7.700000000000001
130.0,-5.6
131.0,-5.8
132.0,-5.8
133.0,-5.8
134.0,-5.4
135.0,-5.7
136.0,-6.0
137.0,-5.5
138.0,-5.6
139.0,-5.6
140.0,-5.1
141.0,-6.3
142.0,-5.4
143.0,-6.2
144.0,-5.4
145.0,-5.6
146.0,-6.3
147.0,-6.1
148.0,-5.6
149.0,1.1102230246251565e-16
150.0,-5.6
151.0,-5.2
152.0,-6.2
153.0,-5.4
154.0,-5.4
155.0,-5.2
156.0,-5.1
157.0,-5.2
158.0,-5.8
159.0,-5.2
160.0,-5.2
161.0,-7.900000000000001
162.0,-5.7
163.0,-5.8
164.0,-5.4
165.0,-5.6
166.0,-5.9
167.0,-5.6
168.0,-5.1
169.0,-5.8
170.0,-5.1
171.0,-5.5
172.0,-5.6
173.0,-5.7
174.0,-5.2
175.0,-5.4
176.0,-5.7
177.0,-5.9
178.0,-5.4
179.0,-5.1
180.0,-5.3
181.0,-5.2
182.0,-5.8
183.0,-5.9
184.0,-5.4
185.0,-5.8
186.0,-5.1
187.0,-5.2
188.0,-5.8
189.0,-5.4
190.0,-5.2
191.0,-5.8
192.0,-5.8
193.0,-6.0
194.0,-5.1
195.0,-5.6
196.0,-6.4
197.0,-6.0
198.0,-5.2
199.0,-5.5
