# Episodes, Rewards
0.0,-1.02
1.0,-1.05
2.0,-1.26
3.0,-1.14
4.0,-1.03
5.0,-1.04
6.0,-1.03
7.0,-1.06
8.0,-1.1
9.0,-1.01
10.0,-1.01
11.0,-1.08
12.0,-1.06
13.0,-1.1099999999999999
14.0,-1.02
15.0,-1.02
16.0,-1.01
17.0,-1.07
18.0,-1.07
19.0,-1.04
20.0,-1.04
21.0,-1.07
22.0,-1.01
23.0,-1.16
24.0,-1.1
25.0,-1.02
26.0,-1.15
27.0,-1.02
28.0,-1.07
29.0,-1.1199999999999999
30.0,-1.04
31.0,-1.04
32.0,-1.09
33.0,-1.04
34.0,-1.1199999999999999
35.0,-1.1099999999999999
36.0,-1.07
37.0,-1.01
38.0,-1.1099999999999999
39.0,-1.16
40.0,-1.1099999999999999
41.0,-1.23
42.0,-1.13
43.0,-1.03
44.0,-1.01
45.0,-1.04
46.0,-1.03
47.0,-1.02
48.0,-1.04
49.0,-1.04
50.0,-1.24
51.0,0.9299999999999999
52.0,-1.05
53.0,-1.07
54.0,-1.07
55.0,-1.02
56.0,-1.07
57.0,-1.1099999999999999
58.0,-1.3
59.0,-1.14
60.0,-1.05
61.0,-1.08
62.0,-1.1099999999999999
63.0,-1.01
64.0,0.73
65.0,-1.29
66.0,-1.1199999999999999
67.0,-1.05
68.0,-1.24
69.0,-1.05
70.0,-1.21
71.0,-1.02
72.0,-1.05
73.0,-1.04
74.0,-1.05
75.0,-1.06
76.0,-1.05
77.0,-1.03
78.0,-1.05
79.0,-1.16
80.0,-1.03
81.0,-1.02
82.0,-1.08
83.0,-1.15
84.0,-1.02
85.0,-1.05
86.0,-1.16
87.0,-1.01
88.0,-1.01
89.0,-1.04
90.0,-1.01
91.0,-1.1099999999999999
92.0,-1.04
93.0,-1.13
94.0,-1.01
95.0,-1.15
96.0,-1.1099999999999999
97.0,-1.05
98.0,-1.01
99.0,-1.19
100.0,-1.06
101.0,-1.08
102.0,-1.04
103.0,-1.04
104.0,-1.06
105.0,-1.18
106.0,-1.4500000000000002
107.0,-1.4000000000000001
108.0,-1.1199999999999999
109.0,-1.03
110.0,-1.02
111.0,-1.01
112.0,-1.06
113.0,0.85
114.0,-1.04
115.0,-1.04
116.0,-1.04
117.0,-1.14
118.0,-1.1099999999999999
119.0,-1.21
120.0,-1.4000000000000001
121.0,-1.1199999999999999
122.0,0.9
123.0,-1.02
124.0,-1.09
125.0,-1.06
126.0,-1.04
127.0,-1.06
128.0,-1.15
129.0,-1.08
130.0,0.9299999999999999
131.0,0.92
132.0,-1.5900000000000003
133.0,-1.08
134.0,-1.1099999999999999
135.0,-1.04
136.0,-1.06
137.0,-1.1
138.0,-1.1
139.0,-1.06
140.0,-1.04
141.0,-1.06
142.0,-1.06
143.0,-1.5900000000000003
144.0,-1.7100000000000004
145.0,-1.03
146.0,-1.06
147.0,-1.2
148.0,-1.04
149.0,-1.2
150.0,-1.25
151.0,-1.15
152.0,-1.34
153.0,-1.04
154.0,-1.15
155.0,-1.03
156.0,-1.21
157.0,-1.03
158.0,-1.07
159.0,-1.16
160.0,-1.16
161.0,-1.1
162.0,-1.4000000000000001
163.0,-1.07
164.0,-1.04
165.0,-1.1199999999999999
166.0,-1.1099999999999999
167.0,0.9
168.0,-1.05
169.0,-1.04
170.0,-1.03
171.0,-1.31
172.0,-1.27
173.0,0.92
174.0,-1.1099999999999999
175.0,-1.06
176.0,0.89
177.0,0.9
178.0,-1.06
179.0,0.83
180.0,-1.04
181.0,-1.1
182.0,-1.01
183.0,-1.02
184.0,-1.02
185.0,-1.16
186.0,-1.06
187.0,-1.1
188.0,-1.05
189.0,-1.04
190.0,-1.02
191.0,-1.01
192.0,-1.05
193.0,0.82
194.0,-1.01
195.0,-1.29
196.0,-1.1
197.0,0.88
198.0,-1.16
199.0,-1.02
200.0,-1.01
201.0,-1.02
202.0,-1.26
203.0,-1.09
204.0,0.86
205.0,-1.06
206.0,-1.06
207.0,-1.06
208.0,-1.07
209.0,0.8099999999999999
210.0,-1.07
211.0,-1.08
212.0,-1.03
213.0,0.94
214.0,-1.04
215.0,0.9299999999999999
216.0,0.94
