# Episodes, Rewards
0.0,-3.240000000000001
1.0,-1.16
2.0,-1.24
3.0,-2.2
4.0,-1.24
5.0,-1.6800000000000002
6.0,-1.0
7.0,-1.04
8.0,-2.880000000000001
9.0,-3.200000000000001
10.0,-1.0
11.0,-1.6400000000000001
12.0,-1.6400000000000001
13.0,-1.4
14.0,-1.04
15.0,-2.24
16.0,-6.120000000000004
17.0,-2.400000000000002
18.0,-1.32
19.0,-1.04
20.0,-1.28
21.0,-2.5200000000000005
22.0,-2.16
23.0,-1.7600000000000002
24.0,-1.4
25.0,-1.28
26.0,-1.8000000000000003
27.0,-1.24
28.0,-1.12
29.0,-1.28
30.0,-3.120000000000001
31.0,-1.44
32.0,-1.2
33.0,-5.440000000000003
34.0,-2.08
35.0,-1.8800000000000003
36.0,-6.520000000000004
37.0,-1.08
38.0,-1.2
39.0,-2.08
40.0,-2.16
41.0,-1.7600000000000002
42.0,-1.56
43.0,-1.24
44.0,-1.12
45.0,-1.9600000000000004
46.0,-1.6400000000000001
47.0,-2.2
48.0,-1.6800000000000002
49.0,-1.2
50.0,-8.000000000000005
51.0,-1.2
52.0,-1.04
53.0,-6.560000000000004
54.0,-3.200000000000001
55.0,-3.7600000000000016
56.0,-1.8000000000000003
57.0,-2.6400000000000006
58.0,-1.32
59.0,-1.8000000000000003
60.0,-1.28
61.0,-1.0
62.0,-1.52
63.0,-3.000000000000001
64.0,-1.24
65.0,-2.16
66.0,-1.7600000000000002
67.0,-1.16
68.0,-2.12
69.0,-1.48
70.0,-1.24
71.0,-1.12
72.0,-1.52
73.0,-5.080000000000003
74.0,-6.840000000000004
75.0,-1.32
76.0,-6.960000000000004
77.0,-2.8000000000000007
78.0,-1.08
79.0,-1.9200000000000004
80.0,-1.7200000000000002
81.0,-1.2
82.0,-1.04
83.0,-1.32
84.0,-1.2
85.0,-2.5600000000000005
86.0,-1.8800000000000003
87.0,-1.6400000000000001
88.0,-1.08
89.0,-2.7200000000000006
90.0,-1.4
91.0,-2.880000000000001
92.0,-2.6000000000000005
93.0,-1.16
94.0,-3.4800000000000013
95.0,-3.9200000000000017
96.0,-1.4
97.0,-1.56
98.0,-1.04
99.0,-2.5600000000000005
100.0,-3.6800000000000015
101.0,-1.0
102.0,-1.2
103.0,-1.44
104.0,-1.0
105.0,-1.6400000000000001
106.0,-1.8000000000000003
107.0,-3.5600000000000014
108.0,-2.16
109.0,-2.5600000000000005
110.0,-2.4800000000000004
111.0,-1.12
112.0,-5.320000000000003
113.0,-1.3599999999999999
114.0,-1.24
115.0,-3.040000000000001
116.0,-2.6000000000000005
117.0,-1.9200000000000004
118.0,-2.6800000000000006
119.0,-1.6800000000000002
120.0,-1.32
121.0,-1.16
122.0,-1.4
123.0,-1.16
124.0,-2.2
125.0,-1.32
126.0,-1.6800000000000002
127.0,-3.080000000000001
128.0,-1.48
129.0,-3.8800000000000017
130.0,-2.0
131.0,-3.080000000000001
132.0,-2.4800000000000004
133.0,-1.0
134.0,-6.240000000000004
135.0,-2.6000000000000005
136.0,-3.4800000000000013
137.0,-1.24
138.0,-2.5600000000000005
139.0,-2.920000000000001
140.0,-5.720000000000003
141.0,-1.08
142.0,-1.2
143.0,-2.6800000000000006
144.0,-1.8000000000000003
145.0,-1.6400000000000001
146.0,-3.6800000000000015
147.0,-2.8400000000000007
148.0,-1.16
149.0,-1.32
150.0,-1.9200000000000004
151.0,-2.4800000000000004
152.0,-2.8000000000000007
153.0,-2.08
154.0,-2.04
155.0,-1.48
156.0,-1.9200000000000004
157.0,-1.0
158.0,-1.28
159.0,-1.08
160.0,-1.04
161.0,-2.960000000000001
162.0,-1.0
163.0,-4.160000000000002
164.0,-1.6
165.0,-1.2
166.0,-1.08
167.0,-1.2
168.0,-4.000000000000002
169.0,-1.8000000000000003
170.0,-1.2
171.0,-2.24
172.0,-1.8000000000000003
173.0,-1.12
174.0,-1.8800000000000003
175.0,-1.6400000000000001
176.0,-2.16
177.0,-2.2
178.0,-1.08
179.0,-2.2
180.0,-5.560000000000003
181.0,-1.7200000000000002
182.0,-2.4000000000000004
183.0,-2.4400000000000004
184.0,-1.4
185.0,-1.08
186.0,-1.52
187.0,-5.280000000000003
188.0,-1.08
189.0,-1.2
190.0,-1.6800000000000002
191.0,-1.16
192.0,-1.6
193.0,-1.7200000000000002
194.0,-1.16
195.0,-1.0
196.0,-1.04
197.0,-1.44
198.0,-1.28
199.0,-1.12
200.0,-1.8800000000000003
201.0,-2.04
202.0,-1.28
203.0,-1.2
204.0,-6.080000000000004
205.0,-1.3599999999999999
206.0,-1.16
207.0,-1.8800000000000003
208.0,-1.56
209.0,-1.12
210.0,-1.7200000000000002
211.0,-1.32
212.0,-4.080000000000002
213.0,-1.0
214.0,-3.120000000000001
215.0,-1.4
216.0,-1.04
217.0,-1.8000000000000003
218.0,-1.28
219.0,-1.6400000000000001
220.0,-1.08
221.0,-1.08
222.0,-2.0
223.0,-1.04
224.0,-3.000000000000001
225.0,-1.24
226.0,-1.4
227.0,-1.08
228.0,-8.720000000000006
229.0,-1.3599999999999999
230.0,-1.08
231.0,-3.6000000000000014
232.0,-1.8400000000000003
233.0,-1.56
234.0,-1.0
235.0,-1.9200000000000004
236.0,-4.640000000000002
237.0,-1.8400000000000003
238.0,-5.000000000000003
239.0,-2.5600000000000005
240.0,-6.280000000000004
241.0,-1.2
242.0,-2.04
243.0,-1.9200000000000004
244.0,-1.32
245.0,-1.32
246.0,-2.2
247.0,-1.12
248.0,-1.8000000000000003
249.0,-1.44
250.0,-1.24
251.0,-1.4
252.0,-1.12
253.0,-1.48
254.0,-1.28
255.0,-2.2800000000000002
256.0,-3.9200000000000017
257.0,-1.7600000000000002
258.0,-1.4
259.0,-1.28
260.0,-1.6800000000000002
261.0,-1.6
262.0,-1.28
263.0,-1.28
264.0,-1.12
265.0,-1.04
266.0,-5.680000000000003
267.0,-2.8400000000000007
268.0,-1.2
269.0,-1.4
270.0,-2.3200000000000003
271.0,-1.12
272.0,-1.3599999999999999
273.0,-3.040000000000001
274.0,-1.44
275.0,-8.000000000000005
276.0,-1.2
277.0,-2.0
278.0,-1.04
279.0,-3.6000000000000014
280.0,-1.04
281.0,-1.0
282.0,-1.04
283.0,-1.16
284.0,-1.24
285.0,-1.6800000000000002
286.0,-1.32
287.0,-1.6800000000000002
288.0,-3.7600000000000016
289.0,-5.040000000000003
290.0,-1.08
291.0,-3.4400000000000013
292.0,-1.2
293.0,-4.480000000000002
294.0,-1.3599999999999999
295.0,-3.4400000000000013
296.0,-1.08
297.0,-1.7200000000000002
298.0,-1.0
299.0,-2.8400000000000007
300.0,-3.6400000000000015
301.0,-2.960000000000001
302.0,-1.12
303.0,-1.32
304.0,-2.4000000000000004
305.0,-1.28
306.0,-3.6800000000000015
307.0,-1.52
308.0,-1.8400000000000003
309.0,-4.320000000000002
310.0,-2.4800000000000004
311.0,-1.28
312.0,-1.12
313.0,-3.5600000000000014
314.0,-2.8400000000000007
315.0,-1.16
316.0,-1.4
317.0,-1.3599999999999999
318.0,-1.04
319.0,-2.4800000000000004
320.0,-1.32
321.0,-1.12
322.0,-1.32
323.0,-4.400000000000002
324.0,-2.7600000000000007
325.0,-2.7600000000000007
326.0,-1.3599999999999999
327.0,-2.08
328.0,-1.16
329.0,-0.840000000000001
330.0,-1.28
331.0,-3.240000000000001
332.0,-3.9600000000000017
333.0,-1.12
334.0,-1.3599999999999999
