# Episodes, Rewards
0.0,-2.1350000000000002
1.0,-2.9249999999999994
2.0,-3.319999999999998
3.0,-2.7666666666666644
4.0,-2.312499999999999
5.0,-2.2666666666666675
6.0,-2.4312499999999995
7.0,-2.43125
8.0,-2.431249999999999
9.0,-2.507142857142856
10.0,-2.135
11.0,-1.796428571428572
12.0,-2.027272727272728
13.0,-1.3156249999999998
14.0,-1.7400000000000004
15.0,-1.6083333333333334
16.0,-1.2578947368421054
17.0,-1.4240000000000002
18.0,-1.465217391304348
19.0,-1.3732142857142862
20.0,-1.215909090909091
21.0,-1.3203125
22.0,-1.2791666666666668
23.0,-1.1387096774193548
24.0,-1.3378787878787881
25.0,-1.2618421052631579
26.0,-1.232142857142857
27.0,-1.2618421052631579
28.0,-1.3090909090909089
29.0,-1.2390243902439024
30.0,-1.2321428571428572
31.0,-1.253846153846154
32.0,-1.2321428571428572
33.0,-1.2321428571428572
34.0,-1.2255813953488373
35.0,-1.2462499999999999
36.0,-1.2547619047619047
37.0,-1.2255813953488373
38.0,-1.232142857142857
39.0,-1.2255813953488373
40.0,-1.2255813953488373
41.0,-1.2390243902439027
42.0,-1.2321428571428572
43.0,-1.2255813953488373
44.0,-1.2321428571428572
45.0,-1.2255813953488373
46.0,-1.2321428571428572
47.0,-1.2321428571428572
48.0,-1.2255813953488373
49.0,-1.2255813953488373
50.0,-1.1039473684210526
51.0,-1.1289473684210527
52.0,-1.2390243902439027
53.0,-1.225581395348837
54.0,-1.2702702702702702
55.0,-1.253846153846154
56.0,-1.2255813953488373
57.0,-1.253846153846154
58.0,-1.24625
59.0,-1.2255813953488373
60.0,-1.2255813953488373
61.0,-1.3157142857142856
62.0,-1.2547619047619047
63.0,-1.2462499999999999
64.0,-1.2255813953488373
65.0,-1.2255813953488373
66.0,-1.2255813953488373
67.0,-1.2255813953488373
68.0,-1.2321428571428572
69.0,-1.2255813953488373
70.0,-1.2321428571428572
71.0,-1.2321428571428572
72.0,-1.2255813953488373
73.0,-1.2321428571428572
74.0,-1.2321428571428572
75.0,-1.2255813953488373
76.0,-1.2255813953488373
77.0,-1.2255813953488373
78.0,-1.225581395348837
79.0,-1.2255813953488373
80.0,-1.2255813953488373
81.0,-1.2255813953488373
82.0,-1.2390243902439024
83.0,-1.2255813953488373
84.0,-1.2255813953488373
85.0,-1.2255813953488373
86.0,-1.2390243902439027
87.0,-1.2547619047619047
88.0,-1.2547619047619047
89.0,-1.2547619047619047
90.0,-1.0999999999999999
91.0,-1.225581395348837
92.0,-1.278205128205128
93.0,-1.2390243902439027
94.0,-1.2255813953488373
95.0,-1.2255813953488373
96.0,-1.295945945945946
97.0,-1.2621951219512195
98.0,-1.2321428571428572
99.0,-1.2255813953488373
100.0,-1.24625
101.0,-1.1
102.0,-1.2791666666666666
103.0,-1.2618421052631579
104.0,-1.2390243902439027
105.0,-1.2791666666666668
106.0,-1.2321428571428572
107.0,-1.2321428571428572
108.0,-1.2255813953488373
109.0,-1.2255813953488373
110.0,-1.2255813953488373
111.0,-1.2255813953488373
112.0,-1.225581395348837
113.0,-1.225581395348837
114.0,-1.2255813953488373
115.0,-1.2255813953488373
116.0,-1.2547619047619047
117.0,-1.2321428571428572
118.0,-1.0999999999999999
119.0,-1.24625
120.0,-1.1
121.0,-1.1289473684210527
122.0,-1.2621951219512195
123.0,-1.2618421052631579
124.0,-1.1039473684210526
125.0,-1.2702702702702702
126.0,-1.2702702702702702
127.0,-0.6826086956521741
128.0,-0.9444444444444445
129.0,0.005263157894736628
130.0,-0.6826086956521741
131.0,-0.34250000000000014
132.0,1.7909090909090906
133.0,0.9076923076923072
134.0,2.0649999999999995
135.0,3.066666666666666
136.0,1.733333333333333
137.0,1.5624999999999998
138.0,1.245454545454545
139.0,2.3999999999999995
140.0,2.3999999999999995
141.0,1.7909090909090906
142.0,1.0666666666666664
143.0,1.4649999999999994
144.0,3.066666666666666
145.0,0.9214285714285724
146.0,3.066666666666666
147.0,1.7333333333333332
148.0,1.245454545454545
149.0,2.4
150.0,2.3999999999999995
151.0,2.3999999999999995
152.0,2.3999999999999995
153.0,2.399999999999999
154.0,3.0666666666666664
155.0,2.8187499999999988
156.0,3.066666666666666
157.0,2.4
158.0,3.066666666666666
159.0,2.3999999999999995
160.0,2.0649999999999995
161.0,3.066666666666666
162.0,3.066666666666666
163.0,3.066666666666666
164.0,1.733333333333333
165.0,3.066666666666666
166.0,3.066666666666666
167.0,2.818749999999999
168.0,1.733333333333333
169.0,2.0687499999999996
170.0,2.065
171.0,2.8187499999999988
172.0,3.066666666666666
173.0,2.399999999999999
174.0,3.066666666666666
175.0,3.0666666666666664
176.0,3.0666666666666655
177.0,3.066666666666666
178.0,2.4
179.0,2.3999999999999995
180.0,3.066666666666666
181.0,3.066666666666666
182.0,2.3363636363636364
183.0,3.066666666666666
184.0,3.066666666666666
185.0,2.3999999999999995
186.0,3.0666666666666664
187.0,2.6649999999999996
188.0,1.7909090909090906
189.0,2.0649999999999995
190.0,2.9611111111111104
191.0,3.066666666666666
192.0,2.4
193.0,2.665
194.0,3.0666666666666664
195.0,3.066666666666666
196.0,3.066666666666666
197.0,3.0666666666666664
198.0,3.4499999999999993
199.0,3.066666666666666
